id	sentence	cg_supertags
413	Fido n'est pas un grand animal.	['np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dl(1,s,s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
414	Fido est un petit animal.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
415	Mickey est un petit animal. Dumbo est un grand animal.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
416	Mickey est plus petit que Dumbo.	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
417	Mickey est un petit animal. Dumbo est un grand animal.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
418	Mickey est plus grand que Dumbo.	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
419	Toutes les souris sont de petits animaux. Mickey est une grande souris.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
420	Mickey est un grand animal.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
421	Tous les éléphants sont de grands animaux. Dumbo est un petit éléphant.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
422	Dumbo est un petit animal.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
423	Toutes les souris sont de petits animaux. Tous les éléphants sont de grands animaux. Mickey est une grande souris. Dumbo est un petit éléphant.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
424	Dumbo est plus grand que Mickey.	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
425	Toutes les souris sont de petits animaux. Mickey est une grande souris.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
426	Mickey est petit.	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
427	Toutes les autorités judiciaires sont des professeurs de droit. Tous les professeurs de droit sont des autorités judiciaires.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
428	Toutes les autorités judiciaires en surpoids sont des professeurs de droit en surpoids.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
429	Toutes les autorités judiciaires sont des professeurs de droit. Tous les professeurs de droit sont des autorités judiciaires.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
430	Toutes les autorités judiciaires compétentes sont des professeurs de droit compétents.	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
431	Jean est un politicien plus gros que Guillaume.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
432	Jean est plus gros que Guillaume.	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
433	Jean est un politicien plus astucieux que Guillaume.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
434	Jean est plus astucieux que Guillaume.	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
435	Kim est une personne astucieuse.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
436	Kim est astucieuse.	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
437	Kim est une politicienne astucieuse.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
438	Kim est astucieuse.	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
439	Le PC-6082 est plus rapide que l'ITEL-XZ. L'ITEL-XZ est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,s,txt)']
440	Le PC-6082 est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
441	Le PC-6082 est plus rapide que l'ITEL-XZ.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
442	Le PC-6082 est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
443	Le PC-6082 est plus rapide que l'ITEL-XZ. Le PC-6082 est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,s,txt)']
444	L'ITEL-XZ est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
445	Le PC-6082 est plus rapide que l'ITEL-XZ. Le PC-6082 est lent.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,s,txt)']
446	L'ITEL-XZ est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
447	Le PC-6082 est aussi rapide que l'ITEL-XZ. L'ITEL-XZ est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,s,txt)']
448	Le PC-6082 est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
449	Le PC-6082 est aussi rapide que l'ITEL-XZ.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
450	Le PC-6082 est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
451	Le PC-6082 est aussi rapide que l'ITEL-XZ. Le PC-6082 est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,s,txt)']
452	L'ITEL-XZ est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
453	Le PC-6082 est aussi rapide que l'ITEL-XZ. Le PC-6082 est lent.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,s,s),s)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,s,txt)']
454	L'ITEL-XZ est rapide.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
455	Le PC-6082 est aussi rapide que l'ITEL-XZ.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
456	Le PC-6082 est plus rapide que l'ITEL-XZ.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
457	Le PC-6082 est aussi rapide que l'ITEL-XZ.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
458	Le PC-6082 est plus lent que l'ITEL-XZ.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
459	ITEL a remporté plus de commandes qu'APCOM.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
460	ITEL a remporté des commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
461	ITEL a remporté plus de commandes qu'APCOM.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
462	APCOM a remporté des commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
463	ITEL a remporté plus de commandes qu'APCOM. APCOM a remporté dix commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
464	ITEL a remporté au moins onze commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
465	ITEL a remporté plus de commandes qu'APCOM.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
466	ITEL a remporté des commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
467	ITEL a remporté plus de commandes qu'APCOM.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
468	APCOM a remporté des commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
469	ITEL a remporté plus de commandes qu'APCOM. APCOM a remporté dix commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
470	ITEL a remporté au moins onze commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
471	ITEL a remporté plus de commandes que le seul contrat avec APCOM.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dl(0,s,txt)']
472	ITEL a remporté le contrat avec APCOM.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'np', 'dl(0,s,txt)']
473	ITEL a remporté plus de commandes que le seul contrat avec APCOM.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dl(0,s,txt)']
474	ITEL a remporté plus d'une commande.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
475	ITEL a remporté deux fois plus de commandes qu'APCOM. APCOM a remporté dix commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
476	ITEL a remporté vingt commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
477	ITEL a remporté plus de commandes qu'APCOM n'en a perdu.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,s)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dr(0,dl(0,np,s),dia(1,box(1,pp_de))))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dl(0,s,txt)']
478	ITEL a remporté des commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
479	ITEL a remporté plus de commandes qu'APCOM n'en a perdu.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,s)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dr(0,dl(0,np,s),dia(1,box(1,pp_de))))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dl(0,s,txt)']
480	APCOM a perdu des commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
481	ITEL a remporté plus de commandes qu'APCOM n'en a perdu. APCOM a perdu dix commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,s)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dr(0,dl(0,np,s),dia(1,box(1,pp_de))))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dl(0,s,s),s)', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
482	ITEL a remporté au moins onze commandes.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
483	Le PC-6082 est plus rapide que le 500 MIPS. Le ITEL-ZX est plus lent que le 500 MIPS.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
484	Le PC-6082 est plus rapide que l'ITEL-ZX.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
485	ITEL a vendu 3000 ordinateurs de plus que APCOM. APCOM a vendu exactement 2500 ordinateurs.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,s_q)', 'dr(0,s_q,np)', 'np', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
486	ITEL a vendu 5500 ordinateurs.	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
487	APCOM a un plus gros client qu'ITEL.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,dr(0,n,n),dr(0,n,n))', 'dr(0,dr(0,n,s_q),n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
488	APCOM a un client plus gros que ne l'est ITEL.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,s)', 'dr(0,s,s)', 'dr(0,dr(0,s,np),np)', 'dr(0,dr(0,s,np),np)', 'np', 'dl(0,s,txt)']
489	APCOM a un plus gros client qu'ITEL.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,dr(0,n,n),dr(0,n,n))', 'dr(0,dr(0,n,s_q),n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
490	APCOM a un plus gros client que n'a ITEL.	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,dr(0,n,n),dr(0,n,n))', 'dr(0,dr(0,n,s_q),n)', 'n', 'dr(0,dl(0,n,n),dr(0,s,dia(1,box(1,np))))', 'dr(0,s,s)', 'dr(0,dr(0,s,np),np)', 'np', 'dl(0,s,txt)']
491	Le PC-6082 est plus rapide que tous les ordinateurs d'ITEL. Le ITEL-ZX est un ordinateur d'ITEL.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dr(0,dl(0,s,s),s)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dl(0,s,txt)']
492	Le PC-6082 est plus rapide que l'ITEL-ZX.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
493	Le PC-6082 est plus rapide qu'un des ordinateurs d'ITEL. Le ITEL-ZX est un ordinateur d'ITEL.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dr(0,dl(0,np,np),n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dl(0,s,txt)']
494	Le PC-6082 est plus rapide que l'ITEL-ZX.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
495	Le PC-6082 est plus rapide que n'importe quel ordinateur d'ITEL. Le ITEL-ZX est un ordinateur d'ITEL.	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,np)', 'dr(0,n,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dl(0,s,txt)']
