id	sentence	cg_supertags
501	En fait , un seul avocat qui a signé tous les rapports .	['dr(0,dr(0,np,np),n)', 'n', 'let', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,np,txt)']
502	Il y a eu un seul vérificateur aux comptes qui a signé tous les rapports .	['np', 'cl_y', 'dr(0,dl(0,cl_y,dl(0,np,s)),dl(0,cl_y,dl(0,np,s_ppart)))', 'dr(0,dl(0,cl_y,dl(0,np,s_ppart)),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
503	Jean possède un véritable diamant .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
504	Jean possède un diamant .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
505	Jean est un ancien étudiant .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
506	Jean est un étudiant .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
507	(for a former university student ) Jean est un remarquable ancien étudiant .	['let', 'dr(0,dr(0,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dr(0,n,n)', 'n', 'let', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
508	Jean est remarquable .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
509	Jean est un ancien remarquable étudiant .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
510	Jean est remarquable .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
511	Jean est un ancien remarquable étudiant .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
512	Jean est étudiant .	['np', 'dr(0,dl(0,np,s),np)', 'np', 'dl(0,s,txt)']
513	Tout mammifère est un animal .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
514	Tout mammifère quadrupède est un animal quadrupède .	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
515	Dumbo est un animal quadrupède .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
516	Dumbo est quadrupède .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
517	Mickey est un petit animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
518	Mickey est un grand animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
519	Dumbo est un grand animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
520	Dumbo est un petit animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
521	Fido n' est pas un petit animal .	['np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dl(1,s,s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
522	Fido est un grand animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
523	Fido n' est pas un grand animal .	['np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dl(1,s,s)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
524	Fido est un petit animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
525	Mickey est un petit animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
526	Dumbo est un grand animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
527	Mickey est plus petit que Dumbo .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
528	Mickey est un petit animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
529	Dumbo est un grand animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
530	Mickey est plus grand que Dumbo .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
531	Toutes les souris sont de petits animaux .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
532	Mickey est une grande souris .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
533	Mickey est un grand animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
534	Tous les éléphants sont de grands animaux .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
535	Dumbo est un petit éléphant .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
536	Dumbo est un petit animal .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
537	Toutes les souris sont de petits animaux .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
538	Tous les éléphants sont de grands animaux .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
539	Mickey est une grande souris .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
540	Dumbo est un petit éléphant .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
541	Dumbo est plus grand que Mickey .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
542	Toutes les souris sont de petits animaux .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
543	Mickey est une grande souris .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
544	Mickey est petit .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
545	Toutes les autorités judiciaires sont des professeurs de droit .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
546	Tous les professeurs de droit sont des autorités judiciaires .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
547	Toutes les autorités judiciaires en surpoids sont des professeurs de droit en surpoids .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
548	Toutes les autorités judiciaires sont des professeurs de droit .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
549	Tous les professeurs de droit sont des autorités judiciaires .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
550	Toutes les autorités judiciaires compétentes sont des professeurs de droit compétents .	['dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
551	Jean est un politicien plus gros que Guillaume .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
552	Jean est plus gros que Guillaume .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
553	Jean est un politicien plus astucieux que Guillaume .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
554	Jean est plus astucieux que Guillaume .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
555	Kim est une personne astucieuse .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
556	Kim est astucieuse .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
557	Kim est une politicienne astucieuse .	['np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
558	Kim est astucieuse .	['np', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
559	Le PC-6082 est plus rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
560	L' ITEL-XZ est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
561	Le PC-6082 est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
562	Le PC-6082 est plus rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
563	Le PC-6082 est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
564	Le PC-6082 est plus rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
565	Le PC-6082 est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
566	L' ITEL-XZ est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
567	Le PC-6082 est plus rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
568	Le PC-6082 est lent .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
569	L' ITEL-XZ est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
570	Le PC-6082 est aussi rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
571	L' ITEL-XZ est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
572	Le PC-6082 est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
573	Le PC-6082 est aussi rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
574	Le PC-6082 est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
575	Le PC-6082 est aussi rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
576	Le PC-6082 est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
577	L' ITEL-XZ est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
578	Le PC-6082 est aussi rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
579	Le PC-6082 est lent .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
580	L' ITEL-XZ est rapide .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
581	Le PC-6082 est aussi rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
582	Le PC-6082 est plus rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
583	Le PC-6082 est aussi rapide que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
584	Le PC-6082 est plus lent que l' ITEL-XZ .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
585	ITEL a remporté plus de commandes qu' APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
586	ITEL a remporté des commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
587	ITEL a remporté plus de commandes qu' APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
588	APCOM a remporté des commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
589	ITEL a remporté plus de commandes qu' APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
590	APCOM a remporté dix commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
591	ITEL a remporté au moins onze commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
592	ITEL a remporté plus de commandes qu' APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
593	ITEL a remporté des commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
594	ITEL a remporté plus de commandes qu' APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
595	APCOM a remporté des commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
596	ITEL a remporté plus de commandes qu' APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
597	APCOM a remporté dix commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
598	ITEL a remporté au moins onze commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
599	ITEL a remporté plus de commandes que le seul contrat avec APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dl(0,s,txt)']
600	ITEL a remporté le contrat avec APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'np', 'dl(0,s,txt)']
601	ITEL a remporté plus de commandes que le seul contrat avec APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dl(0,s,txt)']
602	ITEL a remporté plus d' une commande .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
603	ITEL a remporté deux fois plus de commandes qu' APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
604	APCOM a remporté dix commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
605	ITEL a remporté vingt commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
606	ITEL a remporté plus de commandes qu' APCOM n' en a perdu .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,s)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dr(0,dl(0,np,s),dia(1,box(1,np))))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dl(0,s,txt)']
607	ITEL a remporté des commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
608	ITEL a remporté plus de commandes qu' APCOM n' en a perdu .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,s)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dr(0,dl(0,np,s),dia(1,box(1,np))))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dl(0,s,txt)']
609	APCOM a perdu des commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
610	ITEL a remporté plus de commandes qu' APCOM n' en a perdu .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,s_q),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,s_q,s)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dr(0,dl(0,np,s),dia(1,box(1,np))))', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dl(0,s,txt)']
611	APCOM a perdu dix commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
612	ITEL a remporté au moins onze commandes .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
613	Le PC-6082 est plus rapide que le 500 MIPS .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
614	Le ITEL-ZX est plus lent que le 500 MIPS .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,s,txt)']
615	Le PC-6082 est plus rapide que l' ITEL-ZX .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,n,n))', 'dr(0,dr(0,dl(0,n,n),s_q),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,s_q,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
616	ITEL a vendu 3000 ordinateurs de plus que APCOM .	['np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,s_q)', 'dr(0,s_q,np)', 'np', 'dl(0,s,txt)']
